tank,date,dispersal,wattage,metacommunity,temp_mean,temp_max,temp_sd,temp_min,dispersal_date
19,2018-06-16,low,300,5,23.79284722222222,27.88,2.685002549306506,19.69,NA
20,2018-06-16,low,200,5,22.98298611111111,27.15,2.7257557057883806,18.92,NA
21,2018-06-16,high,100,6,22.690694444444443,26.77,2.7315764686138664,18.53,NA
22,2018-06-16,high,200,6,23.121180555555554,27.15,2.5719412538636184,19.26,NA
23,2018-06-16,high,0,6,21.43784722222222,25.44,2.513883731809244,17.54,NA
24,2018-06-16,high,300,6,24.052152777777778,28.53,2.776217722663082,19.95,NA
25,2018-06-16,low,200,7,23.099097222222223,27.2,2.661541935232136,19.09,NA
26,2018-06-16,low,300,7,23.895,28.18,2.7615772831679166,19.73,NA
27,2018-06-16,low,100,7,22.89527777777778,27.11,2.788202153892585,18.49,NA
28,2018-06-16,low,0,7,21.757708333333333,25.87,2.6780973098543206,17.59,NA
29,2018-06-16,high,100,8,22.225208333333335,26.38,2.6636758787553214,18.14,NA
30,2018-06-16,high,200,8,22.825208333333332,27.02,2.6433309587889875,18.92,NA
31,2018-06-16,high,0,8,21.14402777777778,24.92,2.3561605960688996,17.54,NA
32,2018-06-16,high,300,8,23.476111111111113,27.5,2.432422060103279,19.77,NA
33,2018-06-16,none,0,9,20.99020833333333,24.88,2.3204365603091976,17.5,NA
34,2018-06-16,none,100,9,21.810069444444444,25.69,2.167287788638166,18.44,NA
35,2018-06-16,none,300,9,23.80951388888889,27.71,2.5425375051001144,19.99,NA
36,2018-06-16,none,200,9,22.902430555555554,26.81,2.486847147776173,19.17,NA
37,2018-06-16,high,200,10,23.16625,27.28,2.646726141053181,19.17,NA
38,2018-06-16,high,300,10,23.74923611111111,27.88,2.6330649215172492,19.82,NA
39,2018-06-16,high,100,10,22.44611111111111,26.64,2.7060988128246146,18.27,NA
40,2018-06-16,high,0,10,21.338958333333334,25.39,2.633870750647967,17.24,NA
41,2018-06-16,none,0,11,20.661458333333332,24.32,2.1831987082376054,17.33,NA
42,2018-06-16,none,100,11,21.52541666666667,25.57,2.519036022473177,17.8,NA
43,2018-06-16,none,300,11,23.622777777777777,27.63,2.4869951100765504,19.95,NA
44,2018-06-16,none,200,11,22.673819444444444,27.37,2.8771664373877393,18.44,NA
45,2018-06-16,low,100,12,22.2425,26.08,2.4994079019119435,18.36,NA
46,2018-06-16,low,200,12,22.679513888888888,26.81,2.6139572470329813,18.74,NA
47,2018-06-16,low,0,12,21.73090277777778,25.87,2.6998292909500683,17.5,NA
48,2018-06-16,low,300,12,23.693680555555556,28.05,2.731650221424164,19.69,NA
1,2018-06-17,high,100,1,24.171388888888888,28.14,2.738010510206554,20.12,NA
2,2018-06-17,high,200,1,24.48472222222222,28.48,2.7832146590559335,20.42,NA
3,2018-06-17,high,0,1,23.30201388888889,27.07,2.5221817561378415,19.6,NA
4,2018-06-17,high,300,1,25.515486111111112,29.64,2.8096033689321422,21.53,NA
5,2018-06-17,none,200,2,24.985416666666666,28.91,2.782143831777808,20.98,NA
6,2018-06-17,none,300,2,25.359583333333333,29.34,2.725916507194563,21.49,NA
7,2018-06-17,none,100,2,24.272430555555555,28.31,2.7466208728035197,20.25,NA
8,2018-06-17,none,0,2,23.213541666666668,27.07,2.5808107006089434,19.35,NA
9,2018-06-17,low,0,3,22.858194444444443,26.81,2.568821027712221,19.04,NA
10,2018-06-17,low,100,3,23.6625,27.41,2.6024782433275035,19.95,NA
11,2018-06-17,low,300,3,25.632569444444446,29.94,2.526421429591467,22.05,NA
12,2018-06-17,low,200,3,24.455347222222223,28.78,2.506490013202912,20.98,NA
13,2018-06-17,none,300,4,25.069930555555555,28.87,2.6828886677488786,21.19,NA
14,2018-06-17,none,0,4,22.344513888888887,26.12,2.5118822045621405,18.53,NA
15,2018-06-17,none,200,4,24.226388888888888,27.93,2.577239432505853,20.59,NA
16,2018-06-17,none,100,4,23.44159722222222,26.77,2.346767055516879,19.86,NA
17,2018-06-17,low,0,5,22.567083333333333,25.91,2.2441837412154255,19.39,NA
18,2018-06-17,low,100,5,21.580972222222222,23.25,0.9215852255186863,20.2,NA
